Plasmids	locus_tag	protein_id	E-value_1	E-value_2
NZ_CP011146.1	FORC13_RS30395	-	2e-196	2e-196
NZ_CP011146.1	FORC13_RS28180	-	3.4e-30	3.4e-30
NZ_CP011146.1	FORC13_RS30395	-	1.2e-08	1.2e-08
NZ_CP011146.1	FORC13_RS30395	-	3.2e-57	3.2e-57
NZ_CP011146.1	FORC13_RS30395	-	8.3e-08	8.3e-08
NZ_CP011146.1	FORC13_RS30395	-	2.7e-33	2.7e-33
NZ_CP011146.1	FORC13_RS28180	-	0.044	0.044
NZ_CP011146.1	FORC13_RS28180	-	0.011	0.011
NZ_CP011146.1	FORC13_RS30395	-	7e-31	7e-31
NZ_CP011146.1	FORC13_RS30395	-	5.1e-25	5.1e-25
NZ_CP011146.1	FORC13_RS28180	-	0.12	0.12
NZ_CP011146.1	FORC13_RS30395	-	3.4e-25	3.4e-25
NZ_CP011146.1	FORC13_RS30395	-	5.3e-06	5.3e-06
NZ_CP011146.1	FORC13_RS28180	-	0.00074	0.00074
NZ_CP011146.1	FORC13_RS28180	-	0.0024	0.0024
NZ_CP011146.1	FORC13_RS30395	-	1.2e-19	1.2e-19
NZ_CP011146.1	FORC13_RS28180	-	0.00012	0.00012
NZ_CP011146.1	FORC13_RS30395	-	1.4e-36	1.4e-36
NZ_CP011146.1	FORC13_RS30395	-	0.002	0.002
NZ_CP011146.1	FORC13_RS30395	-	1.8e-68	1.8e-68
NZ_CP011146.1	FORC13_RS28180	-	8.3e-17	8.3e-17
NZ_CP011146.1	FORC13_RS30395	-	8.2e-46	8.2e-46
NZ_CP011146.1	FORC13_RS28180	-	0.0078	0.0078
NZ_CP011146.1	FORC13_RS30395	-	1.1e-60	1.1e-60
NZ_CP011146.1	FORC13_RS28180	-	6.6e-06	6.6e-06
NZ_CP011146.1	FORC13_RS28180	-	0.013	0.013
NZ_CP011146.1	FORC13_RS30395	-	5.3e-10	5.3e-10
NZ_CP011146.1	FORC13_RS30395	-	1.4e-33	1.4e-33
NZ_CP011146.1	FORC13_RS30395	-	4.8e-09	4.8e-09
NZ_CP011146.1	FORC13_RS30395	-	5e-13	5e-13
NZ_CP011146.1	FORC13_RS30395	-	3.5e-58	3.5e-58
NZ_CP011146.1	FORC13_RS30395	-	4.4e-52	4.4e-52
NZ_CP011146.1	FORC13_RS28180	-	5.3e-07	5.3e-07
NC_018499.1	BCK_RS27865	WP_001144361.1	0.067	0.067
NC_018492.1	BCK_RS27300	WP_000130612.1	0.044	0.044
NC_018492.1	BCK_RS27240	WP_000796701.1	0.12	0.12
NC_018492.1	BCK_RS27300	WP_000130612.1	0.19	0.19
CP045608.2	GE376_30950	QFY03585.1	0.17	0.17
CP045607.2	GE376_29120	QFY03263.1	6.5e-05	6.5e-05
CP045607.2	GE376_30645	-	6e-11	6e-11
CP045607.2	GE376_30635	QFY03503.1	4.2e-11	4.2e-11
CP045607.2	GE376_30645	-	0.00011	0.00011
CP045607.2	GE376_30050	QFY03411.1	0.22	0.22
CP045607.2	GE376_30645	-	0.00012	0.00012
CP045607.2	GE376_30635	QFY03503.1	0.00054	0.00054
CP045607.2	GE376_29120	QFY03263.1	0.0012	0.0012
CP045607.2	GE376_30645	-	8.3e-05	8.3e-05
CP045607.2	GE376_30645	-	1.9e-06	1.9e-06
CP045607.2	GE376_30645	-	5e-14	5e-14
CP045607.2	GE376_29120	QFY03263.1	0.22	0.22
CP045607.2	GE376_30645	-	0.1	0.1
CP045607.2	GE376_30645	-	0.00011	0.00011
CP045607.2	GE376_30645	-	2e-49	2e-49
CP045607.2	GE376_30645	-	0.00021	0.00021
CP045607.2	GE376_30635	QFY03503.1	0.011	0.011
CP045607.2	GE376_30635	QFY03503.1	7.3e-07	7.3e-07
CP045607.2	GE376_30635	QFY03503.1	2.9e-07	2.9e-07
CP045607.2	GE376_30645	-	1.2e-14	1.2e-14
CP045607.2	GE376_30645	-	1.5e-11	1.5e-11
CP045607.2	GE376_30645	-	2.7e-07	2.7e-07
CP045607.2	GE376_30645	-	0.00051	0.00051
CP045607.2	GE376_30645	-	5.5e-12	5.5e-12
CP045607.2	GE376_29120	QFY03263.1	0.014	0.014
CP045607.2	GE376_30645	-	4e-11	4e-11
CP045607.2	GE376_30645	-	4.9e-05	4.9e-05
CP045607.2	GE376_30645	-	0.00019	0.00019
CP045607.2	GE376_30635	QFY03503.1	7e-32	7e-32
CP045607.2	GE376_30645	-	1.9e-10	1.9e-10
CP045607.2	GE376_30645	-	3.3e-20	3.3e-20
CP045607.2	GE376_30645	-	2e-13	2e-13
NZ_CP015730.1	DA68_RS27760	WP_025966416.1	0.028	0.028
NZ_CP015730.1	DA68_RS27765	WP_000151002.1	0.041	0.041
NZ_CP015728.1	DA68_RS26680	WP_000062322.1	3.1e-06	3.1e-06
NZ_CP015728.1	DA68_RS26680	WP_000062322.1	1.1e-13	1.1e-13
NZ_CP015728.1	DA68_RS26675	WP_000810413.1	0.0028	0.0028
NZ_CP015728.1	DA68_RS26680	WP_000062322.1	0.0002	0.0002
NZ_CP015728.1	DA68_RS26680	WP_000062322.1	0.00018	0.00018
NZ_CP015728.1	DA68_RS26675	WP_000810413.1	0.085	0.085
NZ_CP015728.1	DA68_RS26680	WP_000062322.1	1.3e-148	1.3e-148
NZ_CP015728.1	DA68_RS26675	WP_000810413.1	2.1e-67	2.1e-67
NZ_CP015728.1	DA68_RS26680	WP_000062322.1	3.7e-30	3.7e-30
NZ_CP015728.1	DA68_RS26680	WP_000062322.1	0.00012	0.00012
NZ_CP015728.1	DA68_RS26680	WP_000062322.1	1.8e-08	1.8e-08
NZ_CP015728.1	DA68_RS26675	WP_000810413.1	1	1
NZ_CP015728.1	DA68_RS26680	WP_000062322.1	6.8e-33	6.8e-33
NZ_CP015728.1	DA68_RS26680	WP_000062322.1	2.8e-36	2.8e-36
NZ_CP015728.1	DA68_RS26675	WP_000810413.1	5.2e-14	5.2e-14
NZ_CP015728.1	DA68_RS26680	WP_000062322.1	2.7e-132	2.7e-132
NZ_CP015728.1	DA68_RS26680	WP_000062322.1	2e-131	2e-131
NC_014332.1	BACI_RS28320	WP_000335298.1	0.08	0.08
NC_014333.1	BACI_RS28735	WP_000451647.1	0.00013	0.00013
NC_014333.1	BACI_RS28735	WP_000451647.1	2.3e-05	2.3e-05
NC_014333.1	BACI_RS28745	WP_000729195.1	0.67	0.67
NC_014333.1	BACI_RS28735	WP_000451647.1	1.3e-08	1.3e-08
NC_014333.1	BACI_RS28670	WP_000729196.1	0.42	0.42
NC_014333.1	BACI_RS28745	WP_000729195.1	0.73	0.73
NC_011973.1	BCQ_RS27010	WP_000130610.1	0.044	0.044
NC_011973.1	BCQ_RS28025	WP_000796701.1	0.12	0.12
NC_011973.1	BCQ_RS28000	WP_000447313.1	0.24	0.24
NC_011973.1	BCQ_RS27435	WP_000081047.1	0.064	0.064
NC_011973.1	BCQ_RS27010	WP_000130610.1	0.19	0.19
NC_011971.1	BCQ_RS28240	WP_000038939.1	1.6e-09	1.6e-09
NC_011971.1	BCQ_RS28240	WP_000038939.1	0.00014	0.00014
NC_011971.1	BCQ_RS28245	WP_000113805.1	2.1e-18	2.1e-18
NC_011971.1	BCQ_RS28240	WP_000038939.1	5.6e-07	5.6e-07
NC_011971.1	BCQ_RS28240	WP_000038939.1	8.2e-26	8.2e-26
NC_011971.1	BCQ_RS28240	WP_000038939.1	5.1e-45	5.1e-45
NC_011971.1	BCQ_RS28240	WP_000038939.1	4.2e-27	4.2e-27
NC_011971.1	BCQ_RS28245	WP_000113805.1	4.1e-05	4.1e-05
NC_011971.1	BCQ_RS28240	WP_000038939.1	0.00019	0.00019
NC_011971.1	BCQ_RS28235	WP_001280901.1	0.00032	0.00032
NC_011971.1	BCQ_RS28180	WP_000879071.1	1e-11	1e-11
NC_011971.1	BCQ_RS28235	WP_001280901.1	1.6e-29	1.6e-29
NC_011971.1	BCQ_RS28245	WP_000113805.1	5.6e-107	5.6e-107
NC_011971.1	BCQ_RS28240	WP_000038939.1	4.3e-157	4.3e-157
NC_011971.1	BCQ_RS28240	WP_000038939.1	1.8e-07	1.8e-07
NC_011971.1	BCQ_RS28180	WP_000879071.1	8.5e-29	8.5e-29
NC_011971.1	BCQ_RS28225	WP_000540222.1	4.6e-112	4.6e-112
NC_011971.1	BCQ_RS28240	WP_000038939.1	7.5e-16	7.5e-16
NC_011971.1	BCQ_RS28240	WP_000038939.1	3.6e-20	3.6e-20
NC_011971.1	BCQ_RS28240	WP_000038939.1	1.5e-18	1.5e-18
NC_011971.1	BCQ_RS28245	WP_000113805.1	7.9e-39	7.9e-39
NC_011971.1	BCQ_RS28180	WP_000879071.1	7.9e-26	7.9e-26
NC_011971.1	BCQ_RS28240	WP_000038939.1	5.2e-23	5.2e-23
NC_011971.1	BCQ_RS28240	WP_000038939.1	2.8e-31	2.8e-31
NC_011971.1	BCQ_RS28240	WP_000038939.1	4.5e-14	4.5e-14
NC_011971.1	BCQ_RS28240	WP_000038939.1	0.0021	0.0021
NC_011971.1	BCQ_RS28240	WP_000038939.1	8.5e-16	8.5e-16
NC_011971.1	BCQ_RS28240	WP_000038939.1	2.4e-99	2.4e-99
NZ_CP042928.1	FED50_RS00180	WP_000182857.1	0.052	0.052
NZ_CP042928.1	FED50_RS00180	WP_000182857.1	0.32	0.32
CP042875.1	FRY47_28705	QEF20280.1	0.025	0.025
CP042875.1	FRY47_28875	QEF20306.1	0.026	0.026
CP042875.1	FRY47_28800	QEF20293.1	0.06	0.06
NZ_LOJQ01000131.1	B5C12_RS30555	WP_001056458.1	0.078	0.078
NZ_LOJQ01000126.1	B5C12_RS29235	WP_000182857.1	0.052	0.052
NZ_LOJQ01000126.1	B5C12_RS29235	WP_000182857.1	0.32	0.32
NZ_LYVD01000051.1	A9L49_RS30990	WP_139062926.1	0.0014	0.0014
NZ_LYVD01000047.1	A9L49_RS30635	WP_065230151.1	0.0012	0.0012
NZ_LYVD01000047.1	A9L49_RS30635	WP_065230151.1	0.053	0.053
NZ_LYVD01000031.1	A9L49_RS28350	WP_080478037.1	0.0033	0.0033
NZ_LYVD01000026.1	A9L49_RS32865	-	0.15	0.15
NZ_LYVD01000026.1	A9L49_RS32865	-	0.04	0.04
NZ_LYVD01000026.1	A9L49_RS32865	-	1.6e-05	1.6e-05
NZ_LYVD01000026.1	A9L49_RS32865	-	0.0022	0.0022
NZ_LYVD01000026.1	A9L49_RS32865	-	4.3e-05	4.3e-05
NZ_LYVD01000026.1	A9L49_RS32865	-	0.018	0.018
NZ_LYVD01000026.1	A9L49_RS32865	-	9.1e-12	9.1e-12
NZ_LYVD01000026.1	A9L49_RS32865	-	2e-06	2e-06
NZ_LYVD01000026.1	A9L49_RS32865	-	2.7e-34	2.7e-34
NZ_LYVD01000026.1	A9L49_RS32865	-	6.2e-05	6.2e-05
NZ_LYVD01000026.1	A9L49_RS27965	WP_065229839.1	0.017	0.017
NZ_LYVD01000026.1	A9L49_RS32865	-	0.0013	0.0013
NZ_LYVD01000026.1	A9L49_RS32865	-	2e-05	2e-05
NZ_LYVD01000026.1	A9L49_RS32865	-	1.5e-17	1.5e-17
NZ_LYVD01000026.1	A9L49_RS32865	-	6.3e-06	6.3e-06
NZ_LYVD01000026.1	A9L49_RS32865	-	2.1e-08	2.1e-08
NZ_LYVD01000026.1	A9L49_RS32865	-	6.8e-09	6.8e-09
NZ_ABDA02000035.1	BCAH1134_RS27940	WP_000245880.1	0.039	0.039
NZ_ABDA02000035.1	BCAH1134_RS29210	-	4.2e-33	4.2e-33
NZ_ABDA02000035.1	BCAH1134_RS32655	-	0.00043	0.00043
NZ_ABDA02000035.1	BCAH1134_RS28030	WP_001056471.1	0.015	0.015
PHQW02000016.1	CR195_028550	PYD94760.1	0.13	0.13
CP016597.1	BA204_28015	ASJ51935.1	3.6e-06	3.6e-06
CP016597.1	BA204_28015	ASJ51935.1	1.1e-13	1.1e-13
CP016597.1	BA204_28020	ASJ51898.1	0.0028	0.0028
CP016597.1	BA204_28015	ASJ51935.1	0.00019	0.00019
CP016597.1	BA204_28015	ASJ51935.1	0.00018	0.00018
CP016597.1	BA204_28020	ASJ51898.1	0.085	0.085
CP016597.1	BA204_28015	ASJ51935.1	1.3e-148	1.3e-148
CP016597.1	BA204_27955	ASJ51888.1	4.4e-07	4.4e-07
CP016597.1	BA204_28020	ASJ51898.1	2.1e-67	2.1e-67
CP016597.1	BA204_28015	ASJ51935.1	3.9e-30	3.9e-30
CP016597.1	BA204_27955	ASJ51888.1	1.4e-09	1.4e-09
CP016597.1	BA204_28015	ASJ51935.1	0.00012	0.00012
CP016597.1	BA204_28015	ASJ51935.1	1.8e-08	1.8e-08
CP016597.1	BA204_28020	ASJ51898.1	1	1
CP016597.1	BA204_28015	ASJ51935.1	6.8e-33	6.8e-33
CP016597.1	BA204_28015	ASJ51935.1	2.8e-36	2.8e-36
CP016597.1	BA204_28020	ASJ51898.1	5.2e-14	5.2e-14
CP016597.1	BA204_27955	ASJ51888.1	1.3e-12	1.3e-12
CP016597.1	BA204_28015	ASJ51935.1	7.7e-132	7.7e-132
CP016597.1	BA204_28015	ASJ51935.1	2.9e-131	2.9e-131
CP020939.1	B2J90_29525	ARO21552.1	8.6e-132	8.6e-132
CP020939.1	B2J90_29525	ARO21552.1	4.5e-14	4.5e-14
CP020939.1	B2J90_29870	ARO21616.1	0.098	0.098
CP020939.1	B2J90_29525	ARO21552.1	1.5e-09	1.5e-09
CP020939.1	B2J90_29870	ARO21616.1	0.0071	0.0071
CP020939.1	B2J90_29520	ARO21617.1	2.9e-10	2.9e-10
CP020939.1	B2J90_29870	ARO21616.1	5.5e-05	5.5e-05
CP020939.1	B2J90_29525	ARO21552.1	0.0059	0.0059
CP020939.1	B2J90_29790	ARO21601.1	0.00051	0.00051
CP020939.1	B2J90_29525	ARO21552.1	7e-24	7e-24
CP020939.1	B2J90_29870	ARO21616.1	2.8e-07	2.8e-07
CP020939.1	B2J90_29520	ARO21617.1	2.5e-06	2.5e-06
CP020939.1	B2J90_29790	ARO21601.1	8.6e-25	8.6e-25
CP020939.1	B2J90_29525	ARO21552.1	2e-07	2e-07
CP020939.1	B2J90_29525	ARO21552.1	3.5e-16	3.5e-16
CP020939.1	B2J90_29520	ARO21617.1	0.066	0.066
CP020939.1	B2J90_29520	ARO21617.1	7.2e-07	7.2e-07
CP020939.1	B2J90_29525	ARO21552.1	3.5e-19	3.5e-19
CP020939.1	B2J90_29790	ARO21601.1	3.5e-30	3.5e-30
CP020939.1	B2J90_29525	ARO21552.1	4.8e-28	4.8e-28
CP020939.1	B2J90_29520	ARO21617.1	7e-77	7e-77
CP020939.1	B2J90_29870	ARO21616.1	3.8e-39	3.8e-39
CP020939.1	B2J90_29520	ARO21617.1	0.00036	0.00036
CP020939.1	B2J90_29520	ARO21617.1	0.0099	0.0099
CP020938.1	B2J90_29375	ARO21507.1	0.00023	0.00023
CP020938.1	B2J90_29375	ARO21507.1	1.1	1.1
CP020938.1	B2J90_29375	ARO21507.1	0.0029	0.0029
CP020938.1	B2J90_29375	ARO21507.1	0.11	0.11
CP020938.1	B2J90_28730	ARO21404.1	0.081	0.081
CP020938.1	B2J90_29375	ARO21507.1	1.8e-09	1.8e-09
CP020938.1	B2J90_29375	ARO21507.1	0.0029	0.0029
CP020938.1	B2J90_29150	ARO21464.1	0.011	0.011
CP020938.1	B2J90_29375	ARO21507.1	0.022	0.022
CP020938.1	B2J90_29375	ARO21507.1	0.0077	0.0077
CP020938.1	B2J90_29190	ARO21471.1	0.22	0.22
CP020938.1	B2J90_29245	ARO21482.1	0.36	0.36
CP020938.1	B2J90_29375	ARO21507.1	0.0088	0.0088
CP020938.1	B2J90_29375	ARO21507.1	2.9e-08	2.9e-08
CP020938.1	B2J90_29375	ARO21507.1	7.5e-10	7.5e-10
CP020938.1	B2J90_29375	ARO21507.1	0.015	0.015
CP014487.1	FORC21_5389	AQQ66184.1	4.3e-05	4.3e-05
CP014487.1	FORC21_5389	AQQ66184.1	9.7e-13	9.7e-13
CP014487.1	FORC21_5388	AQQ66183.1	6e-28	6e-28
CP014487.1	FORC21_5389	AQQ66184.1	0.00068	0.00068
CP014487.1	FORC21_5389	AQQ66184.1	3.2e-05	3.2e-05
CP014487.1	FORC21_5388	AQQ66183.1	0.0049	0.0049
CP014487.1	FORC21_5389	AQQ66184.1	2.6e-148	2.6e-148
CP014487.1	FORC21_5388	AQQ66183.1	1.8e-83	1.8e-83
CP014487.1	FORC21_5389	AQQ66184.1	5.1e-27	5.1e-27
CP014487.1	FORC21_5389	AQQ66184.1	0.00022	0.00022
CP014487.1	FORC21_5389	AQQ66184.1	3.7e-08	3.7e-08
CP014487.1	FORC21_5389	AQQ66184.1	7e-30	7e-30
CP014487.1	FORC21_5389	AQQ66184.1	1.6e-34	1.6e-34
CP014487.1	FORC21_5388	AQQ66183.1	3e-37	3e-37
CP014487.1	FORC21_5389	AQQ66184.1	1.8e-130	1.8e-130
CP014487.1	FORC21_5389	AQQ66184.1	1.7e-132	1.7e-132
CP009606.1	BF33_5571	AJK37562.1	0.11	0.11
CP009606.1	BF33_5590	AJK37365.1	0.46	0.46
CP009606.1	BF33_5576	AJK37492.1	0.085	0.085
CP009603.1	BF33_5784	AJK31990.1	2.3e-12	2.3e-12
CP009603.1	BF33_5783	AJK31955.1	8.2e-15	8.2e-15
CP009603.1	BF33_5784	AJK31990.1	2.3e-07	2.3e-07
CP009603.1	BF33_5783	AJK31955.1	0.0033	0.0033
CP009603.1	BF33_5784	AJK31990.1	4.5e-61	4.5e-61
CP009603.1	BF33_5785	AJK31989.1	0.0002	0.0002
CP009603.1	BF33_5797	AJK31928.1	4.3e-13	4.3e-13
CP009603.1	BF33_5785	AJK31989.1	5e-106	5e-106
CP009603.1	BF33_5783	AJK31955.1	4.4e-56	4.4e-56
CP009603.1	BF33_5784	AJK31990.1	5e-34	5e-34
CP009603.1	BF33_5797	AJK31928.1	1.4e-22	1.4e-22
CP009603.1	BF33_5787	AJK31968.1	1.1e-122	1.1e-122
CP009603.1	BF33_5784	AJK31990.1	0.00014	0.00014
CP009603.1	BF33_5784	AJK31990.1	1.1e-70	1.1e-70
CP009603.1	BF33_5784	AJK31990.1	6.9e-36	6.9e-36
CP009603.1	BF33_5783	AJK31955.1	6.8e-17	6.8e-17
CP009603.1	BF33_5797	AJK31928.1	2.5e-27	2.5e-27
CP009603.1	BF33_5784	AJK31990.1	1.5e-140	1.5e-140
CP009603.1	BF33_5784	AJK31990.1	4.7e-17	4.7e-17
CP009603.1	BF33_5784	AJK31990.1	2.8e-10	2.8e-10
CP009967.1	BF28_5689	AJI26071.1	0.19	0.19
CP009967.1	BF28_5681	AJI26393.1	0.23	0.23
CP009967.1	BF28_5487	AJI26270.1	0.066	0.066
CP009967.1	BF28_5799	AJI26051.1	0.17	0.17
CP009967.1	BF28_5799	AJI26051.1	0.18	0.18
CP009967.1	BF28_5661	AJI26272.1	0.02	0.02
CP009638.1	AK40_6152	AJI08680.1	3.3e-13	3.3e-13
CP009638.1	AK40_6155	AJI08655.1	2.1e-12	2.1e-12
CP009638.1	AK40_6152	AJI08680.1	5.9e-05	5.9e-05
CP009638.1	AK40_6152	AJI08680.1	0.0064	0.0064
CP009638.1	AK40_6155	AJI08655.1	0.0014	0.0014
CP009638.1	AK40_6152	AJI08680.1	2.4e-43	2.4e-43
CP009638.1	AK40_6154	AJI08643.1	2.4e-06	2.4e-06
CP009638.1	AK40_6151	AJI08608.1	0.0011	0.0011
CP009638.1	AK40_6230	AJI08640.1	5.1e-11	5.1e-11
CP009638.1	AK40_6151	AJI08608.1	5.6e-104	5.6e-104
CP009638.1	AK40_6155	AJI08655.1	3.7e-56	3.7e-56
CP009638.1	AK40_6152	AJI08680.1	2.9e-25	2.9e-25
CP009638.1	AK40_6154	AJI08643.1	0.013	0.013
CP009638.1	AK40_6230	AJI08640.1	8.5e-24	8.5e-24
CP009638.1	AK40_6149	AJI08690.1	1.4e-95	1.4e-95
CP009638.1	AK40_6152	AJI08680.1	4.9e-73	4.9e-73
CP009638.1	AK40_6152	AJI08680.1	1.6e-29	1.6e-29
CP009638.1	AK40_6155	AJI08655.1	1.9e-15	1.9e-15
CP009638.1	AK40_6230	AJI08640.1	5.2e-27	5.2e-27
CP009638.1	AK40_6152	AJI08680.1	7.6e-97	7.6e-97
CP009638.1	AK40_6154	AJI08643.1	2.3e-33	2.3e-33
CP009638.1	AK40_6152	AJI08680.1	1.7e-12	1.7e-12
CP009638.1	AK40_6152	AJI08680.1	1.2e-09	1.2e-09
CP009627.1	BF35_5472	AJH71605.1	0.058	0.058
CP009589.1	AQ16_5898	AJI02677.1	7.6e-132	7.6e-132
CP009589.1	AQ16_5898	AJI02677.1	4.5e-14	4.5e-14
CP009589.1	AQ16_5898	AJI02677.1	1.3e-09	1.3e-09
CP009589.1	AQ16_5899	AJI02623.1	0.00023	0.00023
CP009589.1	AQ16_5898	AJI02677.1	0.007	0.007
CP009589.1	AQ16_5899	AJI02623.1	9.3e-18	9.3e-18
CP009589.1	AQ16_5898	AJI02677.1	0.0059	0.0059
CP009589.1	AQ16_5834	AJI02693.1	1.9e-09	1.9e-09
CP009589.1	AQ16_5898	AJI02677.1	4.1e-24	4.1e-24
CP009589.1	AQ16_5899	AJI02623.1	3.4e-18	3.4e-18
CP009589.1	AQ16_5834	AJI02693.1	4.5e-26	4.5e-26
CP009589.1	AQ16_5898	AJI02677.1	2.1e-07	2.1e-07
CP009589.1	AQ16_5898	AJI02677.1	1.9e-16	1.9e-16
CP009589.1	AQ16_5899	AJI02623.1	4.3e-08	4.3e-08
CP009589.1	AQ16_5899	AJI02623.1	1.1e-11	1.1e-11
CP009589.1	AQ16_5898	AJI02677.1	2.2e-19	2.2e-19
CP009589.1	AQ16_5834	AJI02693.1	8.6e-30	8.6e-30
CP009589.1	AQ16_5898	AJI02677.1	4.9e-28	4.9e-28
CP009589.1	AQ16_5899	AJI02623.1	1e-120	1e-120
CP009589.1	AQ16_5899	AJI02623.1	0.00073	0.00073
CP009589.1	AQ16_5899	AJI02623.1	4.1e-05	4.1e-05
CP009368.1	BG03_5667	AJG91242.1	0.16	0.16
CP009939.1	NT98_5948	AIY72801.1	7.6e-132	7.6e-132
CP009939.1	NT98_5948	AIY72801.1	4.5e-14	4.5e-14
CP009939.1	NT98_5948	AIY72801.1	1.3e-09	1.3e-09
CP009939.1	NT98_5947	AIY72837.1	0.00023	0.00023
CP009939.1	NT98_5948	AIY72801.1	0.007	0.007
CP009939.1	NT98_5947	AIY72837.1	9.3e-18	9.3e-18
CP009939.1	NT98_5948	AIY72801.1	0.0059	0.0059
CP009939.1	NT98_5930	AIY72826.1	1.9e-09	1.9e-09
CP009939.1	NT98_5948	AIY72801.1	4.1e-24	4.1e-24
CP009939.1	NT98_5947	AIY72837.1	3.4e-18	3.4e-18
CP009939.1	NT98_5930	AIY72826.1	4.5e-26	4.5e-26
CP009939.1	NT98_5948	AIY72801.1	2.1e-07	2.1e-07
CP009939.1	NT98_5948	AIY72801.1	1.9e-16	1.9e-16
CP009939.1	NT98_5947	AIY72837.1	4.3e-08	4.3e-08
CP009939.1	NT98_5947	AIY72837.1	1.1e-11	1.1e-11
CP009939.1	NT98_5948	AIY72801.1	2.2e-19	2.2e-19
CP009939.1	NT98_5930	AIY72826.1	8.6e-30	8.6e-30
CP009939.1	NT98_5948	AIY72801.1	4.9e-28	4.9e-28
CP009939.1	NT98_5947	AIY72837.1	1e-120	1e-120
CP009939.1	NT98_5947	AIY72837.1	0.00073	0.00073
CP009939.1	NT98_5947	AIY72837.1	4.1e-05	4.1e-05
CP003750.1	BCK_27638	AFQ13335.1	0.067	0.067
CP003188.1	bcf_27975	AEW58684.1	3.1e-12	3.1e-12
CP003188.1	bcf_27980	AEW58685.1	2.1e-12	2.1e-12
CP003188.1	bcf_27975	AEW58684.1	0.016	0.016
CP003188.1	bcf_27980	AEW58685.1	0.0014	0.0014
CP003188.1	bcf_27975	AEW58684.1	2.2e-61	2.2e-61
CP003188.1	bcf_27970	AEW58683.1	0.00078	0.00078
CP003188.1	bcf_27905	AEW58670.1	3.5e-12	3.5e-12
CP003188.1	bcf_27970	AEW58683.1	4.1e-104	4.1e-104
CP003188.1	bcf_27980	AEW58685.1	3.7e-56	3.7e-56
CP003188.1	bcf_27975	AEW58684.1	5.7e-32	5.7e-32
CP003188.1	bcf_27905	AEW58670.1	7.2e-24	7.2e-24
CP003188.1	bcf_27960	AEW58681.1	1.4e-95	1.4e-95
CP003188.1	bcf_27975	AEW58684.1	4.5e-72	4.5e-72
CP003188.1	bcf_27975	AEW58684.1	4.1e-33	4.1e-33
CP003188.1	bcf_27980	AEW58685.1	1.9e-15	1.9e-15
CP003188.1	bcf_27905	AEW58670.1	1.8e-27	1.8e-27
CP003188.1	bcf_27975	AEW58684.1	5.3e-144	5.3e-144
CP003188.1	bcf_27790	AEW58647.1	0.11	0.11
CP003188.1	bcf_27975	AEW58684.1	8.3e-16	8.3e-16
CP003188.1	bcf_27975	AEW58684.1	1.1e-09	1.1e-09
CP001749.1	BACI_pBAslCI1400190	ADK08370.1	0.00013	0.00013
CP001749.1	BACI_pBAslCI1400190	ADK08370.1	2.3e-05	2.3e-05
CP001749.1	BACI_pBAslCI1400220	ADK08372.1	0.67	0.67
CP001749.1	BACI_pBAslCI1400190	ADK08370.1	1.3e-08	1.3e-08
CP001749.1	BACI_pBAslCI1400010	ADK08355.1	0.42	0.42
CP001749.1	BACI_pBAslCI1400220	ADK08372.1	0.73	0.73
LYVD01000026.1	A9L49_28220	OBW85357.1	0.017	0.017
LYVD01000031.1	A9L49_28600	OBW85224.1	0.0032	0.0032
LYVD01000051.1	A9L49_27665	OBW84732.1	0.0013	0.0013
LYVD01000051.1	A9L49_27665	OBW84732.1	0.12	0.12
CP015728.1	DA68_27810	ANE89252.1	3.6e-06	3.6e-06
CP015728.1	DA68_27810	ANE89252.1	1.1e-13	1.1e-13
CP015728.1	DA68_27805	ANE89187.1	0.0028	0.0028
CP015728.1	DA68_27810	ANE89252.1	0.00019	0.00019
CP015728.1	DA68_27810	ANE89252.1	0.00018	0.00018
CP015728.1	DA68_27805	ANE89187.1	0.085	0.085
CP015728.1	DA68_27810	ANE89252.1	1.3e-148	1.3e-148
CP015728.1	DA68_27875	ANE89199.1	1.2e-08	1.2e-08
CP015728.1	DA68_27805	ANE89187.1	2.1e-67	2.1e-67
CP015728.1	DA68_27810	ANE89252.1	3.9e-30	3.9e-30
CP015728.1	DA68_27875	ANE89199.1	6.3e-10	6.3e-10
CP015728.1	DA68_27810	ANE89252.1	0.00012	0.00012
CP015728.1	DA68_27810	ANE89252.1	1.8e-08	1.8e-08
CP015728.1	DA68_27805	ANE89187.1	1	1
CP015728.1	DA68_27810	ANE89252.1	6.8e-33	6.8e-33
CP015728.1	DA68_27810	ANE89252.1	2.8e-36	2.8e-36
CP015728.1	DA68_27805	ANE89187.1	5.2e-14	5.2e-14
CP015728.1	DA68_27875	ANE89199.1	2.5e-12	2.5e-12
CP015728.1	DA68_27810	ANE89252.1	7.7e-132	7.7e-132
CP015728.1	DA68_27810	ANE89252.1	2.9e-131	2.9e-131
CP011157.1	WR52_30245	ANC22995.1	0.095	0.095
CP011156.1	WR52_29275	ANC22811.1	0.072	0.072
CP011156.1	WR52_29680	ANC22880.1	0.017	0.017
CP011156.1	WR52_29725	ANC22888.1	0.051	0.051
CP011156.1	WR52_28000	ANC22608.1	0.069	0.069
CP011146.1	FORC13_p030	ALZ64515.1	0.0012	0.0012
CP011146.1	FORC13_p033	ALZ64518.1	0.13	0.13
CP011146.1	FORC13_p029	ALZ64514.1	2.8e-14	2.8e-14
