Plasmids	locus_tag	protein_id	E-value_1	E-value_2
NZ_CP009606.1	BF33_RS28135	WP_001169292.1	4.4e-21	4.4e-21
NZ_CP009606.1	BF33_RS28065	WP_000576162.1	8.8e-16	8.8e-16
NZ_CP009606.1	BF33_RS28160	-	6.3e-13	6.3e-13
NZ_CP009606.1	BF33_RS28145	WP_000904909.1	1e-11	1e-11
NZ_CP009606.1	BF33_RS29050	WP_000183539.1	5.2e-08	5.2e-08
NZ_CP009606.1	BF33_RS29050	WP_000183539.1	4.2e-26	4.2e-26
NZ_CP009606.1	BF33_RS29090	WP_000100985.1	0.11	0.11
NZ_CP009606.1	BF33_RS29050	WP_000183539.1	5.4e-06	5.4e-06
NZ_CP009606.1	BF33_RS28250	WP_000189820.1	0.0066	0.0066
NZ_CP009606.1	BF33_RS29050	WP_000183539.1	5.4e-16	5.4e-16
NZ_CP009606.1	BF33_RS29050	WP_000183539.1	7.4e-06	7.4e-06
NZ_CP009606.1	BF33_RS28135	WP_001169292.1	2.8e-12	2.8e-12
NZ_CP009606.1	BF33_RS28065	WP_000576162.1	4.7e-09	4.7e-09
NZ_CP009606.1	BF33_RS28160	-	2.3e-06	2.3e-06
NZ_CP009606.1	BF33_RS28145	WP_000904909.1	0.025	0.025
NZ_CP009604.1	BF33_RS00370	WP_042631210.1	6.9e-19	6.9e-19
NZ_CP009604.1	BF33_RS00370	WP_042631210.1	1e-09	1e-09
NZ_CP009603.1	BF33_RS00305	WP_042631196.1	1.1e-21	1.1e-21
NZ_CP009603.1	BF33_RS00305	WP_042631196.1	2.9e-41	2.9e-41
NZ_CP009603.1	BF33_RS00305	WP_042631196.1	1.3e-19	1.3e-19
NZ_CP009603.1	BF33_RS00305	WP_042631196.1	8e-17	8e-17
NZ_CP009603.1	BF33_RS00305	WP_042631196.1	4e-45	4e-45
NZ_CP009603.1	BF33_RS00305	WP_042631196.1	1.8e-13	1.8e-13
NZ_CP009603.1	BF33_RS00305	WP_042631196.1	2.8e-13	2.8e-13
NZ_CP009603.1	BF33_RS00305	WP_042631196.1	0.0034	0.0034
NZ_CP009603.1	BF33_RS00305	WP_042631196.1	1.2e-22	1.2e-22
NZ_CP009603.1	BF33_RS00305	WP_042631196.1	2.2e-22	2.2e-22
NZ_CP009603.1	BF33_RS00305	WP_042631196.1	9.6e-09	9.6e-09
NZ_CP009640.1	AK40_RS03420	WP_001996310.1	1.6e-20	1.6e-20
NZ_CP009640.1	AK40_RS03420	WP_001996310.1	2.7e-36	2.7e-36
NZ_CP009640.1	AK40_RS03420	WP_001996310.1	2.2e-18	2.2e-18
NZ_CP009640.1	AK40_RS03290	WP_001996339.1	5.6e-14	5.6e-14
NZ_CP009640.1	AK40_RS03420	WP_001996310.1	1.3e-16	1.3e-16
NZ_CP009640.1	AK40_RS03420	WP_001996310.1	1.4e-39	1.4e-39
NZ_CP009640.1	AK40_RS03420	WP_001996310.1	8.2e-09	8.2e-09
NZ_CP009640.1	AK40_RS03420	WP_001996310.1	9.5e-16	9.5e-16
NZ_CP009640.1	AK40_RS03420	WP_001996310.1	5.7e-23	5.7e-23
NZ_CP009640.1	AK40_RS03420	WP_001996310.1	2.7e-19	2.7e-19
NZ_CP009640.1	AK40_RS03420	WP_001996310.1	7.5e-10	7.5e-10
NZ_CP009640.1	AK40_RS03290	WP_001996339.1	9.5e-06	9.5e-06
NZ_CP009639.1	AK40_RS01895	WP_001995961.1	0.023	0.023
NZ_CP009639.1	AK40_RS02065	WP_001995728.1	0.037	0.037
NZ_CP009639.1	AK40_RS03000	WP_001995722.1	2.3e-19	2.3e-19
NZ_CP009639.1	AK40_RS02065	WP_001995728.1	0.35	0.35
NZ_CP009639.1	AK40_RS03000	WP_001995722.1	1.2e-09	1.2e-09
NZ_CP009638.1	AK40_RS01575	WP_001995666.1	3.1e-22	3.1e-22
NZ_CP009638.1	AK40_RS01575	WP_001995666.1	6.7e-41	6.7e-41
NZ_CP009638.1	AK40_RS01575	WP_001995666.1	1.6e-19	1.6e-19
NZ_CP009638.1	AK40_RS01400	WP_001995611.1	8.5e-22	8.5e-22
NZ_CP009638.1	AK40_RS01575	WP_001995666.1	3.8e-16	3.8e-16
NZ_CP009638.1	AK40_RS01575	WP_001995666.1	5.6e-45	5.6e-45
NZ_CP009638.1	AK40_RS01575	WP_001995666.1	1.8e-13	1.8e-13
NZ_CP009638.1	AK40_RS01575	WP_001995666.1	7.1e-14	7.1e-14
NZ_CP009638.1	AK40_RS01575	WP_001995666.1	0.0052	0.0052
NZ_CP009638.1	AK40_RS01575	WP_001995666.1	3.3e-22	3.3e-22
NZ_CP009638.1	AK40_RS01575	WP_001995666.1	1.8e-22	1.8e-22
NZ_CP009638.1	AK40_RS01575	WP_001995666.1	8e-09	8e-09
NZ_CP009638.1	AK40_RS01400	WP_001995611.1	1.4e-13	1.4e-13
NZ_CP009636.1	AK40_RS00650	WP_001996108.1	9.5e-05	9.5e-05
NZ_CP009636.1	AK40_RS00650	WP_001996108.1	2.7e-07	2.7e-07
NZ_CP009636.1	AK40_RS00650	WP_001996108.1	0.00064	0.00064
NZ_CP009636.1	AK40_RS00650	WP_001996108.1	0.16	0.16
NZ_CP009636.1	AK40_RS00650	WP_001996108.1	8.3e-07	8.3e-07
NZ_CP009636.1	AK40_RS00650	WP_001996108.1	0.2	0.2
NZ_CP009636.1	AK40_RS00650	WP_001996108.1	0.00078	0.00078
NZ_CP009636.1	AK40_RS00650	WP_001996108.1	3e-07	3e-07
NZ_CP009592.1	AQ16_RS28555	WP_000375827.1	0.00011	0.00011
NZ_CP009592.1	AQ16_RS28555	WP_000375827.1	1.3e-09	1.3e-09
NZ_CP009592.1	AQ16_RS28555	WP_000375827.1	1.3e-05	1.3e-05
NZ_CP009592.1	AQ16_RS28840	WP_001971434.1	4.7e-15	4.7e-15
NZ_CP009592.1	AQ16_RS28555	WP_000375827.1	3.2e-07	3.2e-07
NZ_CP009592.1	AQ16_RS28555	WP_000375827.1	0.23	0.23
NZ_CP009592.1	AQ16_RS28555	WP_000375827.1	0.001	0.001
NZ_CP009592.1	AQ16_RS28555	WP_000375827.1	2.2e-07	2.2e-07
NZ_CP009592.1	AQ16_RS28840	WP_001971434.1	5e-08	5e-08
NZ_CP009591.1	AQ16_RS28455	WP_050412755.1	1.1e-05	1.1e-05
NZ_CP009591.1	AQ16_RS28455	WP_050412755.1	1.4e-14	1.4e-14
NZ_CP009591.1	AQ16_RS28455	WP_050412755.1	3.8e-12	3.8e-12
NZ_CP009591.1	AQ16_RS28160	WP_001971434.1	4.7e-15	4.7e-15
NZ_CP009591.1	AQ16_RS28285	WP_001971511.1	1.7e-10	1.7e-10
NZ_CP009591.1	AQ16_RS28455	WP_050412755.1	4.1e-05	4.1e-05
NZ_CP009591.1	AQ16_RS28455	WP_050412755.1	8.9e-14	8.9e-14
NZ_CP009591.1	AQ16_RS28455	WP_050412755.1	3.3e-05	3.3e-05
NZ_CP009591.1	AQ16_RS28140	WP_040119926.1	0.03	0.03
NZ_CP009591.1	AQ16_RS28455	WP_050412755.1	7.1e-10	7.1e-10
NZ_CP009591.1	AQ16_RS28455	WP_050412755.1	4.1e-11	4.1e-11
NZ_CP009591.1	AQ16_RS28455	WP_050412755.1	0.0012	0.0012
NZ_CP009591.1	AQ16_RS28160	WP_001971434.1	5e-08	5e-08
NZ_CP009591.1	AQ16_RS28285	WP_001971511.1	0.00027	0.00027
NZ_CP009368.1	BG03_RS00400	WP_042514304.1	0.0066	0.0066
NZ_CP009589.1	AQ16_RS00150	WP_002194835.1	3.3e-18	3.3e-18
NZ_CP009589.1	AQ16_RS00150	WP_002194835.1	3.7e-35	3.7e-35
NZ_CP009589.1	AQ16_RS00150	WP_002194835.1	1.5e-17	1.5e-17
NZ_CP009589.1	AQ16_RS00150	WP_002194835.1	9.1e-19	9.1e-19
NZ_CP009589.1	AQ16_RS00150	WP_002194835.1	3.7e-36	3.7e-36
NZ_CP009589.1	AQ16_RS00150	WP_002194835.1	5.5e-13	5.5e-13
NZ_CP009589.1	AQ16_RS00150	WP_002194835.1	7.8e-15	7.8e-15
NZ_CP009589.1	AQ16_RS00150	WP_002194835.1	1.6e-05	1.6e-05
NZ_CP009589.1	AQ16_RS00150	WP_002194835.1	3.2e-20	3.2e-20
NZ_CP009589.1	AQ16_RS00150	WP_002194835.1	4.4e-19	4.4e-19
NZ_CP009589.1	AQ16_RS00150	WP_002194835.1	1.2e-07	1.2e-07
NZ_CP009299.1	AW22_RS01060	WP_000182869.1	6.4e-12	6.4e-12
NZ_CP009299.1	AW22_RS00860	WP_042512134.1	1.7e-05	1.7e-05
NZ_CP009299.1	AW22_RS01060	WP_000182869.1	2.5e-23	2.5e-23
NZ_CP009299.1	AW22_RS00860	WP_042512134.1	7.3e-09	7.3e-09
NZ_CP009299.1	AW22_RS01060	WP_000182869.1	1.9e-18	1.9e-18
NZ_CP009299.1	AW22_RS00860	WP_042512134.1	2.5e-05	2.5e-05
NZ_CP009299.1	AW22_RS00175	WP_001226074.1	2.6e-20	2.6e-20
NZ_CP009299.1	AW22_RS00975	WP_000904931.1	1.9e-06	1.9e-06
NZ_CP009299.1	AW22_RS01060	WP_000182869.1	4.6e-08	4.6e-08
NZ_CP009299.1	AW22_RS00860	WP_042512134.1	0.21	0.21
NZ_CP009299.1	AW22_RS01060	WP_000182869.1	4.9e-25	4.9e-25
NZ_CP009299.1	AW22_RS00860	WP_042512134.1	7.7e-08	7.7e-08
NZ_CP009299.1	AW22_RS01060	WP_000182869.1	5.3e-07	5.3e-07
NZ_CP009299.1	AW22_RS00860	WP_042512134.1	0.32	0.32
NZ_CP009299.1	AW22_RS01060	WP_000182869.1	1.2e-16	1.2e-16
NZ_CP009299.1	AW22_RS00860	WP_042512134.1	0.00031	0.00031
NZ_CP009299.1	AW22_RS00860	WP_042512134.1	5.4e-08	5.4e-08
NZ_CP009299.1	AW22_RS01060	WP_000182869.1	6.7e-06	6.7e-06
NZ_CP009299.1	AW22_RS01060	WP_000182869.1	0.29	0.29
NZ_CP009299.1	AW22_RS00175	WP_001226074.1	1.6e-11	1.6e-11
NZ_CP009299.1	AW22_RS00975	WP_000904931.1	0.0085	0.0085
NZ_CP009967.1	BF28_RS01530	WP_000576159.1	3.4e-16	3.4e-16
NZ_CP009967.1	BF28_RS01505	WP_000904909.1	1e-11	1e-11
NZ_CP009967.1	BF28_RS01845	WP_001154987.1	0.0061	0.0061
NZ_CP009967.1	BF28_RS01585	WP_000189824.1	0.0028	0.0028
NZ_CP009967.1	BF28_RS01530	WP_000576159.1	3.1e-07	3.1e-07
NZ_CP009967.1	BF28_RS01505	WP_000904909.1	0.025	0.025
NZ_CP009966.1	BF28_RS00030	WP_000198084.1	0.0065	0.0065
NZ_CP009966.1	BF28_RS00030	WP_000198084.1	1.5e-16	1.5e-16
NZ_CP009966.1	BF28_RS00030	WP_000198084.1	4.4e-35	4.4e-35
NZ_CP009966.1	BF28_RS00030	WP_000198084.1	3.4e-17	3.4e-17
NZ_CP009966.1	BF28_RS00205	WP_000668450.1	1.1e-19	1.1e-19
NZ_CP009966.1	BF28_RS00250	WP_001097384.1	1.1e-11	1.1e-11
NZ_CP009966.1	BF28_RS00030	WP_000198084.1	1.3e-17	1.3e-17
NZ_CP009966.1	BF28_RS00030	WP_000198084.1	1.7e-39	1.7e-39
NZ_CP009966.1	BF28_RS00030	WP_000198084.1	3.7e-13	3.7e-13
NZ_CP009966.1	BF28_RS00030	WP_000198084.1	3.3e-11	3.3e-11
NZ_CP009966.1	BF28_RS00030	WP_000198084.1	0.00048	0.00048
NZ_CP009966.1	BF28_RS00030	WP_000198084.1	7.7e-16	7.7e-16
NZ_CP009966.1	BF28_RS00030	WP_000198084.1	3.7e-18	3.7e-18
NZ_CP009966.1	BF28_RS00030	WP_000198084.1	1.2e-09	1.2e-09
NZ_CP009966.1	BF28_RS00205	WP_000668450.1	3.2e-10	3.2e-10
NZ_CP009966.1	BF28_RS00250	WP_001097384.1	0.0033	0.0033
NZ_CP009627.1	BF35_RS00075	WP_001018648.1	8.9e-18	8.9e-18
NZ_CP009627.1	BF35_RS00075	WP_001018648.1	3.5e-35	3.5e-35
NZ_CP009627.1	BF35_RS00075	WP_001018648.1	1.7e-17	1.7e-17
NZ_CP009627.1	BF35_RS00075	WP_001018648.1	2.5e-19	2.5e-19
NZ_CP009627.1	BF35_RS00075	WP_001018648.1	1.6e-36	1.6e-36
NZ_CP009627.1	BF35_RS00075	WP_001018648.1	1.7e-13	1.7e-13
NZ_CP009627.1	BF35_RS00075	WP_001018648.1	6.2e-16	6.2e-16
NZ_CP009627.1	BF35_RS00075	WP_001018648.1	1.1e-06	1.1e-06
NZ_CP009627.1	BF35_RS00075	WP_001018648.1	4.6e-20	4.6e-20
NZ_CP009627.1	BF35_RS00075	WP_001018648.1	8.1e-19	8.1e-19
NZ_CP009627.1	BF35_RS00075	WP_001018648.1	7.6e-08	7.6e-08
NZ_CP009317.1	AS54_RS00325	WP_000442126.1	6.7e-05	6.7e-05
NZ_CP009317.1	AS54_RS00325	WP_000442126.1	7.5e-08	7.5e-08
NZ_CP009317.1	AS54_RS00325	WP_000442126.1	0.00058	0.00058
NZ_CP009317.1	AS54_RS00325	WP_000442126.1	0.19	0.19
NZ_CP009317.1	AS54_RS00325	WP_000442126.1	1.7e-06	1.7e-06
NZ_CP009317.1	AS54_RS00325	WP_000442126.1	0.3	0.3
NZ_CP009317.1	AS54_RS00325	WP_000442126.1	0.0064	0.0064
NZ_CP009317.1	AS54_RS00325	WP_000442126.1	1.3e-07	1.3e-07
NZ_CP009940.1	NT98_RS00835	WP_050412755.1	1.1e-05	1.1e-05
NZ_CP009940.1	NT98_RS00835	WP_050412755.1	1.4e-14	1.4e-14
NZ_CP009940.1	NT98_RS00835	WP_050412755.1	3.8e-12	3.8e-12
NZ_CP009940.1	NT98_RS01130	WP_001971434.1	4.7e-15	4.7e-15
NZ_CP009940.1	NT98_RS01005	WP_001971511.1	1.7e-10	1.7e-10
NZ_CP009940.1	NT98_RS00835	WP_050412755.1	4.1e-05	4.1e-05
NZ_CP009940.1	NT98_RS00835	WP_050412755.1	8.9e-14	8.9e-14
NZ_CP009940.1	NT98_RS00835	WP_050412755.1	3.3e-05	3.3e-05
NZ_CP009940.1	NT98_RS01150	WP_040119926.1	0.03	0.03
NZ_CP009940.1	NT98_RS00835	WP_050412755.1	7.1e-10	7.1e-10
NZ_CP009940.1	NT98_RS00835	WP_050412755.1	4.1e-11	4.1e-11
NZ_CP009940.1	NT98_RS00835	WP_050412755.1	0.0012	0.0012
NZ_CP009940.1	NT98_RS01130	WP_001971434.1	5e-08	5e-08
NZ_CP009940.1	NT98_RS01005	WP_001971511.1	0.00027	0.00027
NZ_CP009939.1	NT98_RS00205	WP_002194835.1	3.3e-18	3.3e-18
NZ_CP009939.1	NT98_RS00205	WP_002194835.1	3.7e-35	3.7e-35
NZ_CP009939.1	NT98_RS00205	WP_002194835.1	1.5e-17	1.5e-17
NZ_CP009939.1	NT98_RS00205	WP_002194835.1	9.1e-19	9.1e-19
NZ_CP009939.1	NT98_RS00205	WP_002194835.1	3.7e-36	3.7e-36
NZ_CP009939.1	NT98_RS00205	WP_002194835.1	5.5e-13	5.5e-13
NZ_CP009939.1	NT98_RS00205	WP_002194835.1	7.8e-15	7.8e-15
NZ_CP009939.1	NT98_RS00205	WP_002194835.1	1.6e-05	1.6e-05
NZ_CP009939.1	NT98_RS00205	WP_002194835.1	3.2e-20	3.2e-20
NZ_CP009939.1	NT98_RS00205	WP_002194835.1	4.4e-19	4.4e-19
NZ_CP009939.1	NT98_RS00205	WP_002194835.1	1.2e-07	1.2e-07
NZ_CP027921.1	C1N82_RS30455	WP_162283552.1	4.2e-05	4.2e-05
NZ_CP027921.1	C1N82_RS30455	WP_162283552.1	2.7e-09	2.7e-09
NZ_CP027921.1	C1N82_RS30455	WP_162283552.1	0.0003	0.0003
NZ_CP027921.1	C1N82_RS31465	-	3.8e-13	3.8e-13
NZ_CP027921.1	C1N82_RS30455	WP_162283552.1	0.17	0.17
NZ_CP027921.1	C1N82_RS30455	WP_162283552.1	9.8e-07	9.8e-07
NZ_CP027921.1	C1N82_RS30455	WP_162283552.1	0.23	0.23
NZ_CP027921.1	C1N82_RS30455	WP_162283552.1	0.01	0.01
NZ_CP027921.1	C1N82_RS30455	WP_162283552.1	1.5e-07	1.5e-07
NZ_CP027921.1	C1N82_RS31465	-	0.00021	0.00021
NZ_CP028010.1	C1N66_RS30500	-	3.8e-13	3.8e-13
NZ_CP028010.1	C1N66_RS30500	-	0.00021	0.00021
CP028010.1	C1N66_31205	-	3.8e-13	3.8e-13
CP028010.1	C1N66_31205	-	0.00021	0.00021
NZ_PHQW02000016.1	CR195_RS27920	WP_048530124.1	0.00011	0.00011
NZ_PHQW02000016.1	CR195_RS27920	WP_048530124.1	1.2e-08	1.2e-08
NZ_PHQW02000016.1	CR195_RS27920	WP_048530124.1	0.00011	0.00011
NZ_PHQW02000016.1	CR195_RS27920	WP_048530124.1	0.19	0.19
NZ_PHQW02000016.1	CR195_RS27920	WP_048530124.1	1.9e-07	1.9e-07
NZ_PHQW02000016.1	CR195_RS27920	WP_048530124.1	0.22	0.22
NZ_PHQW02000016.1	CR195_RS27920	WP_048530124.1	0.0068	0.0068
NZ_PHQW02000016.1	CR195_RS27920	WP_048530124.1	4.7e-07	4.7e-07
NZ_PHQW02000015.1	CR195_RS27395	WP_000668450.1	1.1e-19	1.1e-19
NZ_PHQW02000015.1	CR195_RS26920	WP_000262479.1	4.9e-18	4.9e-18
NZ_PHQW02000015.1	CR195_RS27395	WP_000668450.1	3.2e-10	3.2e-10
NZ_PHQW02000015.1	CR195_RS26920	WP_000262479.1	2.6e-08	2.6e-08
NZ_CP024658.1	CSW12_RS31190	WP_100910837.1	1.3e-14	1.3e-14
NZ_CP024658.1	CSW12_RS30575	WP_100910753.1	4.5e-14	4.5e-14
NZ_CP024658.1	CSW12_RS30610	WP_097859015.1	6.2e-13	6.2e-13
NZ_CP024658.1	CSW12_RS30585	WP_100910755.1	0.11	0.11
NZ_CP024658.1	CSW12_RS31190	WP_100910837.1	7.7e-08	7.7e-08
NZ_CP024658.1	CSW12_RS30575	WP_100910753.1	5.7e-05	5.7e-05
NZ_CP024658.1	CSW12_RS30610	WP_097859015.1	0.00028	0.00028
NZ_CP024657.1	CSW12_RS30305	WP_100910724.1	2.5e-19	2.5e-19
NZ_CP024657.1	CSW12_RS30320	WP_100910727.1	2.5e-18	2.5e-18
NZ_CP024657.1	CSW12_RS30055	WP_000690668.1	2.5e-14	2.5e-14
NZ_CP024657.1	CSW12_RS30160	WP_100910708.1	5.1e-13	5.1e-13
NZ_CP024657.1	CSW12_RS30250	-	1.4e-10	1.4e-10
NZ_CP024657.1	CSW12_RS30070	-	2.8e-06	2.8e-06
NZ_CP024657.1	CSW12_RS29965	WP_100910690.1	0.001	0.001
NZ_CP024657.1	CSW12_RS30315	WP_100910726.1	0.024	0.024
NZ_CP024657.1	CSW12_RS30320	WP_100910727.1	1.5e-10	1.5e-10
NZ_CP024657.1	CSW12_RS30305	WP_100910724.1	1.5e-09	1.5e-09
NZ_CP024657.1	CSW12_RS30160	WP_100910708.1	4.7e-05	4.7e-05
NZ_CP024657.1	CSW12_RS30055	WP_000690668.1	0.0001	0.0001
NZ_CP024657.1	CSW12_RS30250	-	0.0021	0.0021
NZ_CP024657.1	CSW12_RS30070	-	0.11	0.11
NZ_CP024656.1	CSW12_RS29070	WP_098584175.1	1.5e-19	1.5e-19
NZ_CP024656.1	CSW12_RS29600	WP_098584175.1	1.5e-19	1.5e-19
NZ_CP024656.1	CSW12_RS29545	WP_100910643.1	7.5e-15	7.5e-15
NZ_CP024656.1	CSW12_RS29070	WP_098584175.1	1.8e-12	1.8e-12
NZ_CP024656.1	CSW12_RS29600	WP_098584175.1	1.8e-12	1.8e-12
NZ_CP024656.1	CSW12_RS29545	WP_100910643.1	6.8e-05	6.8e-05
NZ_CP022446.1	CGZ63_RS30320	WP_089607997.1	0.0002	0.0002
NZ_CP022446.1	CGZ63_RS30320	WP_089607997.1	4.8e-08	4.8e-08
NZ_CP022446.1	CGZ63_RS30320	WP_089607997.1	0.0012	0.0012
NZ_CP022446.1	CGZ63_RS30950	WP_088344979.1	6.6e-12	6.6e-12
NZ_CP022446.1	CGZ63_RS30990	WP_096807448.1	3.7e-06	3.7e-06
NZ_CP022446.1	CGZ63_RS30320	WP_089607997.1	1e-05	1e-05
NZ_CP022446.1	CGZ63_RS28340	WP_088346447.1	0.023	0.023
NZ_CP022446.1	CGZ63_RS30320	WP_089607997.1	0.011	0.011
NZ_CP022446.1	CGZ63_RS30320	WP_089607997.1	6.3e-07	6.3e-07
NZ_CP022446.1	CGZ63_RS30950	WP_088344979.1	0.00081	0.00081
NZ_CP022446.1	CGZ63_RS30990	WP_096807448.1	0.011	0.011
NZ_CP018742.1	FORC47_RS29615	WP_000213995.1	8.7e-18	8.7e-18
NZ_CP018742.1	FORC47_RS29615	WP_000213995.1	4.1e-37	4.1e-37
NZ_CP018742.1	FORC47_RS29615	WP_000213995.1	9.4e-20	9.4e-20
NZ_CP018742.1	FORC47_RS29615	WP_000213995.1	3.8e-21	3.8e-21
NZ_CP018742.1	FORC47_RS29615	WP_000213995.1	6.8e-39	6.8e-39
NZ_CP018742.1	FORC47_RS29615	WP_000213995.1	2.6e-14	2.6e-14
NZ_CP018742.1	FORC47_RS29615	WP_000213995.1	2.2e-16	2.2e-16
NZ_CP018742.1	FORC47_RS30325	WP_048563917.1	0.021	0.021
NZ_CP018742.1	FORC47_RS29615	WP_000213995.1	6e-08	6e-08
NZ_CP018742.1	FORC47_RS29615	WP_000213995.1	7.5e-21	7.5e-21
NZ_CP018742.1	FORC47_RS29615	WP_000213995.1	9.1e-18	9.1e-18
NZ_CP018742.1	FORC47_RS29615	WP_000213995.1	9.9e-09	9.9e-09
NZ_CP016361.1	BA201_RS29400	WP_061685321.1	0.045	0.045
NZ_CP016361.1	BA201_RS29400	WP_061685321.1	0.069	0.069
NZ_CP016361.1	BA201_RS29210	WP_001169292.1	4.4e-21	4.4e-21
NZ_CP016361.1	BA201_RS29140	WP_000576160.1	1.1e-15	1.1e-15
NZ_CP016361.1	BA201_RS29220	WP_000904909.1	1e-11	1e-11
NZ_CP016361.1	BA201_RS29210	WP_001169292.1	2.8e-12	2.8e-12
NZ_CP016361.1	BA201_RS29140	WP_000576160.1	5.8e-09	5.8e-09
NZ_CP016361.1	BA201_RS29220	WP_000904909.1	0.025	0.025
NZ_CP016597.1	BA204_RS29545	WP_000198084.1	0.0065	0.0065
NZ_CP016597.1	BA204_RS29545	WP_000198084.1	1.5e-16	1.5e-16
NZ_CP016597.1	BA204_RS29545	WP_000198084.1	4.4e-35	4.4e-35
NZ_CP016597.1	BA204_RS29545	WP_000198084.1	3.4e-17	3.4e-17
NZ_CP016597.1	BA204_RS29740	WP_001018891.1	1.4e-18	1.4e-18
NZ_CP016597.1	BA204_RS29545	WP_000198084.1	1.3e-17	1.3e-17
NZ_CP016597.1	BA204_RS29545	WP_000198084.1	1.7e-39	1.7e-39
NZ_CP016597.1	BA204_RS29545	WP_000198084.1	3.7e-13	3.7e-13
NZ_CP016597.1	BA204_RS29545	WP_000198084.1	3.3e-11	3.3e-11
NZ_CP016597.1	BA204_RS29545	WP_000198084.1	0.00048	0.00048
NZ_CP016597.1	BA204_RS29545	WP_000198084.1	7.7e-16	7.7e-16
NZ_CP016597.1	BA204_RS29545	WP_000198084.1	3.7e-18	3.7e-18
NZ_CP016597.1	BA204_RS29545	WP_000198084.1	1.2e-09	1.2e-09
NZ_CP016597.1	BA204_RS29740	WP_001018891.1	2.9e-09	2.9e-09
NZ_CP016317.1	BA202_RS27920	WP_000668446.1	3.5e-19	3.5e-19
NZ_CP016317.1	BA202_RS28985	WP_000262479.1	4.9e-18	4.9e-18
NZ_CP016317.1	BA202_RS28695	WP_000576160.1	1.1e-15	1.1e-15
NZ_CP016317.1	BA202_RS28090	WP_000583541.1	2.1e-12	2.1e-12
NZ_CP016317.1	BA202_RS28645	WP_000583540.1	8.1e-10	8.1e-10
NZ_CP016317.1	BA202_RS27920	WP_000668446.1	2.8e-10	2.8e-10
NZ_CP016317.1	BA202_RS28695	WP_000576160.1	5.8e-09	5.8e-09
NZ_CP016317.1	BA202_RS28985	WP_000262479.1	2.6e-08	2.6e-08
NZ_CP016317.1	BA202_RS28090	WP_000583541.1	2.9e-05	2.9e-05
NZ_CP016317.1	BA202_RS28645	WP_000583540.1	0.0042	0.0042
NZ_CP040343.1	EQK03_RS27255	WP_157418910.1	5.7e-12	5.7e-12
NZ_CP040343.1	EQK03_RS27700	WP_000441034.1	0.0023	0.0023
NZ_CP040343.1	EQK03_RS27255	WP_157418910.1	2.7e-23	2.7e-23
NZ_CP040343.1	EQK03_RS27700	WP_000441034.1	1.2e-06	1.2e-06
NZ_CP040343.1	EQK03_RS27255	WP_157418910.1	2.7e-18	2.7e-18
NZ_CP040343.1	EQK03_RS27700	WP_000441034.1	0.00084	0.00084
NZ_CP040343.1	EQK03_RS26880	WP_000993737.1	0.3	0.3
NZ_CP040343.1	EQK03_RS26850	WP_033656251.1	9.2e-21	9.2e-21
NZ_CP040343.1	EQK03_RS26840	WP_001226074.1	2.6e-20	2.6e-20
NZ_CP040343.1	EQK03_RS27045	WP_046648578.1	8.6e-16	8.6e-16
NZ_CP040343.1	EQK03_RS26990	WP_000576160.1	1.1e-15	1.1e-15
NZ_CP040343.1	EQK03_RS27330	WP_157418924.1	1.2e-14	1.2e-14
NZ_CP040343.1	EQK03_RS26910	WP_000690663.1	4.9e-12	4.9e-12
NZ_CP040343.1	EQK03_RS27980	WP_000681164.1	3.9e-11	3.9e-11
NZ_CP040343.1	EQK03_RS27285	WP_157418916.1	5e-07	5e-07
NZ_CP040343.1	EQK03_RS26890	WP_000232781.1	0.0077	0.0077
NZ_CP040343.1	EQK03_RS27255	WP_157418910.1	5.3e-08	5.3e-08
NZ_CP040343.1	EQK03_RS27700	WP_000441034.1	0.16	0.16
NZ_CP040343.1	EQK03_RS27255	WP_157418910.1	4.5e-25	4.5e-25
NZ_CP040343.1	EQK03_RS27700	WP_000441034.1	2.6e-06	2.6e-06
NZ_CP040343.1	EQK03_RS27255	WP_157418910.1	4.7e-07	4.7e-07
NZ_CP040343.1	EQK03_RS27700	WP_000441034.1	0.23	0.23
NZ_CP040343.1	EQK03_RS27255	WP_157418910.1	2e-16	2e-16
NZ_CP040343.1	EQK03_RS27700	WP_000441034.1	0.0059	0.0059
NZ_CP040343.1	EQK03_RS27700	WP_000441034.1	2.8e-06	2.8e-06
NZ_CP040343.1	EQK03_RS27255	WP_157418910.1	2.2e-05	2.2e-05
NZ_CP040343.1	EQK03_RS26850	WP_033656251.1	5e-12	5e-12
NZ_CP040343.1	EQK03_RS26840	WP_001226074.1	1.6e-11	1.6e-11
NZ_CP040343.1	EQK03_RS26990	WP_000576160.1	5.8e-09	5.8e-09
NZ_CP040343.1	EQK03_RS27045	WP_046648578.1	1.4e-07	1.4e-07
NZ_CP040343.1	EQK03_RS27330	WP_157418924.1	9.4e-05	9.4e-05
NZ_CP040343.1	EQK03_RS26910	WP_000690663.1	0.00089	0.00089
NZ_CP040343.1	EQK03_RS27285	WP_157418916.1	0.0046	0.0046
NZ_CP040343.1	EQK03_RS27980	WP_000681164.1	0.0052	0.0052
NZ_CP045608.2	GE376_RS30775	WP_153218703.1	4.6e-19	4.6e-19
NZ_CP045608.2	GE376_RS30450	WP_153218667.1	2.4e-11	2.4e-11
NZ_CP045608.2	GE376_RS30775	WP_153218703.1	1.7e-09	1.7e-09
